created_at,model,source_script,source_task,input_tokens,output_tokens,cached_tokens,total_tokens,cost_usd,latency_ms,success,error_text
2026-04-21 11:09:44.783726+00,claude-haiku,normalize_listings.py,canonical_extract,4763,519,0,5282,0.007358,5743,t,""
2026-04-21 11:09:53.150791+00,claude-haiku,normalize_listings.py,canonical_extract,4719,513,0,5232,0.007284,7281,t,""
2026-04-21 11:09:59.809212+00,claude-haiku,normalize_listings.py,canonical_extract,4801,515,0,5316,0.007376,5564,t,""
2026-04-21 11:10:06.586603+00,claude-haiku,normalize_listings.py,canonical_extract,4818,525,0,5343,0.007443,5672,t,""
2026-04-21 11:10:13.651971+00,claude-haiku,normalize_listings.py,canonical_extract,4734,515,0,5249,0.007309,5927,t,""
2026-04-21 11:10:20.056658+00,claude-haiku,normalize_listings.py,canonical_extract,4566,460,0,5026,0.006866,5296,t,""
2026-04-21 11:10:26.88223+00,claude-haiku,normalize_listings.py,canonical_extract,4797,509,0,5306,0.007342,5731,t,""
2026-04-21 11:10:33.105394+00,claude-haiku,normalize_listings.py,canonical_extract,4669,519,0,5188,0.007264,5106,t,""
2026-04-21 11:10:39.576614+00,claude-haiku,normalize_listings.py,canonical_extract,4867,513,0,5380,0.007432,5370,t,""
2026-04-21 11:10:45.871964+00,claude-haiku,normalize_listings.py,canonical_extract,4652,512,0,5164,0.007212,5190,t,""
2026-04-21 11:10:52.748552+00,claude-haiku,normalize_listings.py,canonical_extract,4690,516,0,5206,0.007270,5767,t,""
2026-04-21 11:10:59.534999+00,claude-haiku,normalize_listings.py,canonical_extract,4777,522,0,5299,0.007387,5694,t,""
2026-04-21 11:11:06.313856+00,claude-haiku,normalize_listings.py,canonical_extract,3874,516,0,4390,0.006454,5693,t,""
2026-04-21 11:11:13.499502+00,claude-haiku,normalize_listings.py,canonical_extract,4592,518,0,5110,0.007182,6085,t,""
2026-04-21 11:11:20.965947+00,claude-haiku,normalize_listings.py,canonical_extract,4954,621,0,5575,0.008059,6376,t,""
2026-04-21 11:11:27.733158+00,claude-haiku,normalize_listings.py,canonical_extract,4733,523,0,5256,0.007348,5674,t,""
2026-04-21 11:11:33.226353+00,claude-haiku,normalize_listings.py,canonical_extract,4557,396,0,4953,0.006537,4381,t,""
2026-04-21 11:11:40.104104+00,claude-haiku,normalize_listings.py,canonical_extract,4888,526,0,5414,0.007518,5781,t,""
2026-04-21 11:11:47.853115+00,claude-haiku,normalize_listings.py,canonical_extract,4912,521,0,5433,0.007517,6646,t,""
2026-04-21 11:11:54.848423+00,claude-haiku,normalize_listings.py,canonical_extract,4956,526,0,5482,0.007586,5897,t,""
2026-04-21 11:12:01.85855+00,claude-haiku,normalize_listings.py,canonical_extract,4978,545,0,5523,0.007703,5893,t,""
2026-04-21 11:12:07.828514+00,claude-haiku,normalize_listings.py,canonical_extract,4615,414,0,5029,0.006685,4853,t,""
2026-04-21 11:12:14.995053+00,claude-haiku,normalize_listings.py,canonical_extract,4685,515,0,5200,0.007260,6079,t,""
2026-04-21 11:12:21.245017+00,claude-haiku,normalize_listings.py,canonical_extract,4864,501,0,5365,0.007369,5142,t,""
2026-04-21 11:12:28.22712+00,claude-haiku,normalize_listings.py,canonical_extract,4972,519,0,5491,0.007567,5894,t,""
2026-04-21 11:12:34.426313+00,claude-haiku,normalize_listings.py,canonical_extract,4822,520,0,5342,0.007422,5115,t,""
2026-04-21 11:12:41.387519+00,claude-haiku,normalize_listings.py,canonical_extract,4706,533,0,5239,0.007371,5858,t,""
2026-04-21 11:12:48.963944+00,claude-haiku,normalize_listings.py,canonical_extract,4991,532,0,5523,0.007651,6481,t,""
2026-04-21 11:12:55.707147+00,claude-haiku,normalize_listings.py,canonical_extract,4742,516,0,5258,0.007322,5636,t,""
2026-04-21 11:13:02.716716+00,claude-haiku,normalize_listings.py,canonical_extract,4673,513,0,5186,0.007238,5911,t,""
2026-04-21 11:13:09.620412+00,claude-haiku,normalize_listings.py,canonical_extract,4833,500,0,5333,0.007333,5815,t,""
2026-04-21 11:13:16.400096+00,claude-haiku,normalize_listings.py,canonical_extract,4941,514,0,5455,0.007511,5688,t,""
2026-04-21 11:13:22.884078+00,claude-haiku,normalize_listings.py,canonical_extract,4757,521,0,5278,0.007362,5387,t,""
2026-04-21 11:13:28.655281+00,claude-haiku,normalize_listings.py,canonical_extract,4709,405,0,5114,0.006734,4671,t,""
2026-04-21 11:13:35.593018+00,claude-haiku,normalize_listings.py,canonical_extract,4713,515,0,5228,0.007288,5845,t,""
2026-04-21 11:13:42.401313+00,claude-haiku,normalize_listings.py,canonical_extract,4938,523,0,5461,0.007553,5714,t,""
2026-04-21 11:13:49.720798+00,claude-haiku,normalize_listings.py,canonical_extract,4890,524,0,5414,0.007510,6226,t,""
2026-04-21 11:13:56.629763+00,claude-haiku,normalize_listings.py,canonical_extract,4692,523,0,5215,0.007307,5815,t,""
2026-04-21 11:14:04.079361+00,claude-haiku,normalize_listings.py,canonical_extract,4682,545,0,5227,0.007407,6346,t,""
2026-04-21 11:14:11.094495+00,claude-haiku,normalize_listings.py,canonical_extract,4800,518,0,5318,0.007390,5915,t,""
2026-04-21 11:14:18.27824+00,claude-haiku,normalize_listings.py,canonical_extract,4708,529,0,5237,0.007353,6090,t,""
2026-04-21 11:14:25.303984+00,claude-haiku,normalize_listings.py,canonical_extract,4758,514,0,5272,0.007328,5919,t,""
2026-04-21 11:14:32.244053+00,claude-haiku,normalize_listings.py,canonical_extract,4706,531,0,5237,0.007361,5844,t,""
2026-04-21 11:14:39.838537+00,claude-haiku,normalize_listings.py,canonical_extract,4967,611,0,5578,0.008022,6500,t,""
2026-04-21 11:14:46.179727+00,claude-haiku,normalize_listings.py,canonical_extract,4976,516,0,5492,0.007556,5246,t,""
2026-04-21 11:14:51.400909+00,claude-haiku,normalize_listings.py,canonical_extract,4679,358,0,5037,0.006469,4113,t,""
2026-04-21 11:14:57.881317+00,claude-haiku,normalize_listings.py,canonical_extract,4797,513,0,5310,0.007362,5375,t,""
2026-04-21 11:15:04.093918+00,claude-haiku,normalize_listings.py,canonical_extract,4760,505,0,5265,0.007285,5074,t,""
2026-04-21 11:15:11.003267+00,claude-haiku,normalize_listings.py,canonical_extract,4687,514,0,5201,0.007257,5807,t,""
2026-04-21 11:15:17.752045+00,claude-haiku,normalize_listings.py,canonical_extract,4790,512,0,5302,0.007350,5631,t,""
2026-04-21 11:15:24.633749+00,claude-haiku,normalize_listings.py,canonical_extract,4677,512,0,5189,0.007237,5785,t,""
2026-04-21 11:15:31.222552+00,claude-haiku,normalize_listings.py,canonical_extract,4801,506,0,5307,0.007331,5496,t,""
2026-04-21 11:15:38.004989+00,claude-haiku,normalize_listings.py,canonical_extract,4720,508,0,5228,0.007260,5689,t,""
2026-04-21 11:15:45.873507+00,claude-haiku,normalize_listings.py,canonical_extract,4832,538,0,5370,0.007522,6766,t,""
2026-04-21 11:15:52.18305+00,claude-haiku,normalize_listings.py,canonical_extract,4803,512,0,5315,0.007363,5189,t,""
2026-04-21 11:15:58.319007+00,claude-haiku,normalize_listings.py,canonical_extract,4683,506,0,5189,0.007213,5043,t,""
2026-04-21 11:16:04.557784+00,claude-haiku,normalize_listings.py,canonical_extract,4768,500,0,5268,0.007268,5137,t,""
2026-04-21 11:16:11.643382+00,claude-haiku,normalize_listings.py,canonical_extract,4774,523,0,5297,0.007389,5988,t,""
2026-04-21 11:16:18.37722+00,claude-haiku,normalize_listings.py,canonical_extract,4726,517,0,5243,0.007311,5645,t,""
2026-04-21 11:16:25.097496+00,claude-haiku,normalize_listings.py,canonical_extract,4796,520,0,5316,0.007396,5603,t,""
2026-04-21 11:16:32.270336+00,claude-haiku,normalize_listings.py,canonical_extract,4772,512,0,5284,0.007332,6072,t,""
2026-04-21 11:16:38.48778+00,claude-haiku,normalize_listings.py,canonical_extract,4670,507,0,5177,0.007205,5119,t,""
2026-04-21 11:16:45.262643+00,claude-haiku,normalize_listings.py,canonical_extract,4720,521,0,5241,0.007325,5684,t,""
2026-04-21 11:16:52.061604+00,claude-haiku,normalize_listings.py,canonical_extract,4835,525,0,5360,0.007460,5713,t,""
2026-04-21 11:16:59.034778+00,claude-haiku,normalize_listings.py,canonical_extract,4797,522,0,5319,0.007407,5885,t,""
2026-04-21 11:17:05.698532+00,claude-haiku,normalize_listings.py,canonical_extract,4752,516,0,5268,0.007332,5572,t,""
2026-04-21 11:17:12.959536+00,claude-haiku,normalize_listings.py,canonical_extract,4729,516,0,5245,0.007309,6169,t,""
2026-04-21 11:17:19.487293+00,claude-haiku,normalize_listings.py,canonical_extract,4151,497,0,4648,0.006636,5441,t,""
2026-04-21 11:17:26.352085+00,claude-haiku,normalize_listings.py,canonical_extract,4890,532,0,5422,0.007550,5766,t,""
2026-04-21 11:17:33.296141+00,claude-haiku,normalize_listings.py,canonical_extract,4795,529,0,5324,0.007440,5842,t,""
2026-04-21 11:17:40.378418+00,claude-haiku,normalize_listings.py,canonical_extract,4723,521,0,5244,0.007328,5991,t,""
2026-04-21 11:17:47.379958+00,claude-haiku,normalize_listings.py,canonical_extract,4791,518,0,5309,0.007381,5899,t,""
2026-04-21 11:17:54.263298+00,claude-haiku,normalize_listings.py,canonical_extract,4778,512,0,5290,0.007338,5759,t,""
2026-04-21 11:18:01.039179+00,claude-haiku,normalize_listings.py,canonical_extract,4649,516,0,5165,0.007229,5680,t,""
2026-04-21 11:18:07.950882+00,claude-haiku,normalize_listings.py,canonical_extract,4716,507,0,5223,0.007251,5820,t,""
2026-04-21 11:18:14.153925+00,claude-haiku,normalize_listings.py,canonical_extract,4887,505,0,5392,0.007412,5092,t,""
2026-04-21 11:18:21.303963+00,claude-haiku,normalize_listings.py,canonical_extract,4709,517,0,5226,0.007294,6053,t,""
2026-04-21 11:18:28.12894+00,claude-haiku,normalize_listings.py,canonical_extract,4653,513,0,5166,0.007218,5736,t,""
2026-04-21 11:18:33.74155+00,claude-haiku,normalize_listings.py,canonical_extract,4578,366,0,4944,0.006408,4526,t,""
2026-04-21 11:18:44.752548+00,claude-haiku,normalize_listings.py,canonical_extract,4664,523,0,5187,0.007279,9926,t,""
2026-04-21 11:18:52.574527+00,claude-haiku,normalize_listings.py,canonical_extract,4857,604,0,5461,0.007877,6711,t,""
2026-04-21 11:18:59.452882+00,claude-haiku,normalize_listings.py,canonical_extract,4778,521,0,5299,0.007383,5788,t,""
2026-04-21 11:19:05.715964+00,claude-haiku,normalize_listings.py,canonical_extract,4789,500,0,5289,0.007289,5159,t,""
2026-04-21 11:19:12.423627+00,claude-haiku,normalize_listings.py,canonical_extract,4763,518,0,5281,0.007353,5617,t,""
2026-04-21 11:19:19.061458+00,claude-haiku,normalize_listings.py,canonical_extract,4647,511,0,5158,0.007202,5543,t,""
2026-04-21 11:19:26.075318+00,claude-haiku,normalize_listings.py,canonical_extract,4616,525,0,5141,0.007241,5924,t,""
2026-04-21 11:19:32.447919+00,claude-haiku,normalize_listings.py,canonical_extract,4671,506,0,5177,0.007201,5282,t,""
2026-04-21 11:19:39.136512+00,claude-haiku,normalize_listings.py,canonical_extract,4652,508,0,5160,0.007192,5592,t,""
2026-04-21 11:19:45.795369+00,claude-haiku,normalize_listings.py,canonical_extract,4620,497,0,5117,0.007105,5563,t,""
2026-04-21 11:19:51.735468+00,claude-haiku,normalize_listings.py,canonical_extract,4853,511,0,5364,0.007408,4852,t,""
2026-04-21 11:19:58.772701+00,claude-haiku,normalize_listings.py,canonical_extract,4297,518,0,4815,0.006887,5926,t,""
2026-04-21 11:20:05.109857+00,claude-haiku,normalize_listings.py,canonical_extract,4691,500,0,5191,0.007191,5185,t,""
2026-04-21 11:20:12.41479+00,claude-haiku,normalize_listings.py,canonical_extract,4715,514,0,5229,0.007285,6198,t,""
2026-04-21 11:20:19.386402+00,claude-haiku,normalize_listings.py,canonical_extract,4671,528,0,5199,0.007311,5877,t,""
2026-04-21 11:20:26.89085+00,claude-haiku,normalize_listings.py,canonical_extract,4847,511,0,5358,0.007402,6417,t,""
2026-04-21 11:20:34.38727+00,claude-haiku,normalize_listings.py,canonical_extract,4790,520,0,5310,0.007390,6410,t,""
2026-04-21 11:20:41.782036+00,claude-haiku,normalize_listings.py,canonical_extract,4765,609,0,5374,0.007810,6291,t,""
2026-04-21 11:20:48.398677+00,claude-haiku,normalize_listings.py,canonical_extract,4746,514,0,5260,0.007316,5506,t,""
2026-04-21 11:20:56.333155+00,claude-haiku,normalize_listings.py,canonical_extract,4876,511,0,5387,0.007431,6827,t,""
2026-04-21 11:21:02.854392+00,claude-haiku,normalize_listings.py,canonical_extract,4841,503,0,5344,0.007356,5404,t,""
2026-04-21 11:21:09.018118+00,claude-haiku,normalize_listings.py,canonical_extract,4654,453,0,5107,0.006919,5056,t,""
2026-04-21 11:21:15.903757+00,claude-haiku,normalize_listings.py,canonical_extract,4781,509,0,5290,0.007326,5803,t,""
2026-04-21 11:21:22.663778+00,claude-haiku,normalize_listings.py,canonical_extract,4654,518,0,5172,0.007244,5663,t,""
2026-04-21 11:21:29.651275+00,claude-haiku,normalize_listings.py,canonical_extract,4899,510,0,5409,0.007449,5877,t,""
2026-04-21 11:21:36.677744+00,claude-haiku,normalize_listings.py,canonical_extract,4661,522,0,5183,0.007271,5940,t,""
2026-04-21 11:21:43.310078+00,claude-haiku,normalize_listings.py,canonical_extract,4813,531,0,5344,0.007468,5536,t,""
2026-04-21 11:21:51.027782+00,claude-haiku,normalize_listings.py,canonical_extract,4834,508,0,5342,0.007374,6605,t,""
2026-04-21 11:21:57.911483+00,claude-haiku,normalize_listings.py,canonical_extract,4658,523,0,5181,0.007273,5785,t,""
2026-04-21 11:22:05.366591+00,claude-haiku,normalize_listings.py,canonical_extract,4741,507,0,5248,0.007276,6348,t,""
2026-04-21 11:22:13.181609+00,claude-haiku,normalize_listings.py,canonical_extract,4742,529,0,5271,0.007387,6710,t,""
2026-04-21 11:22:19.870839+00,claude-haiku,normalize_listings.py,canonical_extract,4107,503,0,4610,0.006622,5602,t,""
2026-04-21 11:22:26.716064+00,claude-haiku,normalize_listings.py,canonical_extract,4744,512,0,5256,0.007304,5736,t,""
2026-04-21 11:22:33.514153+00,claude-haiku,normalize_listings.py,canonical_extract,4729,510,0,5239,0.007279,5695,t,""
2026-04-21 11:22:40.495956+00,claude-haiku,normalize_listings.py,canonical_extract,4768,516,0,5284,0.007348,5885,t,""
2026-04-21 11:22:47.040705+00,claude-haiku,normalize_listings.py,canonical_extract,4685,500,0,5185,0.007185,5447,t,""
2026-04-21 11:22:54.995301+00,claude-haiku,normalize_listings.py,canonical_extract,4608,505,0,5113,0.007133,6854,t,""
2026-04-21 11:23:02.424204+00,claude-haiku,normalize_listings.py,canonical_extract,4783,509,0,5292,0.007328,6313,t,""
2026-04-21 11:23:08.884421+00,claude-haiku,normalize_listings.py,canonical_extract,4763,463,0,5226,0.007078,5351,t,""
2026-04-21 11:23:16.468103+00,claude-haiku,normalize_listings.py,canonical_extract,4827,516,0,5343,0.007407,6483,t,""
2026-04-21 11:23:23.242369+00,claude-haiku,normalize_listings.py,canonical_extract,4796,531,0,5327,0.007451,5654,t,""
2026-04-21 11:23:30.277428+00,claude-haiku,normalize_listings.py,canonical_extract,4733,524,0,5257,0.007353,5928,t,""
2026-04-21 11:23:37.472787+00,claude-haiku,normalize_listings.py,canonical_extract,4703,531,0,5234,0.007358,6062,t,""
2026-04-21 11:23:44.768301+00,claude-haiku,normalize_listings.py,canonical_extract,4900,595,0,5495,0.007875,6173,t,""
2026-04-21 11:23:51.951768+00,claude-haiku,normalize_listings.py,canonical_extract,4860,525,0,5385,0.007485,6089,t,""
2026-04-21 11:23:58.66299+00,claude-haiku,normalize_listings.py,canonical_extract,4747,510,0,5257,0.007297,5612,t,""
2026-04-21 11:24:05.269441+00,claude-haiku,normalize_listings.py,canonical_extract,5003,566,0,5569,0.007833,5508,t,""
2026-04-21 11:24:12.442822+00,claude-haiku,normalize_listings.py,canonical_extract,4732,540,0,5272,0.007432,6071,t,""
2026-04-21 11:24:17.210106+00,claude-haiku,normalize_listings.py,canonical_extract,4592,336,0,4928,0.006272,3656,t,""
2026-04-21 11:24:24.347667+00,claude-haiku,normalize_listings.py,canonical_extract,4829,523,0,5352,0.007444,5994,t,""
2026-04-21 11:24:31.246191+00,claude-haiku,normalize_listings.py,canonical_extract,4759,509,0,5268,0.007304,5805,t,""
2026-04-21 11:24:38.625884+00,claude-haiku,normalize_listings.py,canonical_extract,4786,606,0,5392,0.007816,6276,t,""
2026-04-21 11:24:45.831489+00,claude-haiku,normalize_listings.py,canonical_extract,4783,463,0,5246,0.007098,6083,t,""
2026-04-21 11:24:52.389873+00,claude-haiku,normalize_listings.py,canonical_extract,4525,525,0,5050,0.007150,5455,t,""
2026-04-21 11:24:58.795591+00,claude-haiku,normalize_listings.py,canonical_extract,3715,505,0,4220,0.006240,5305,t,""
2026-04-21 11:25:05.397527+00,claude-haiku,normalize_listings.py,canonical_extract,4181,498,0,4679,0.006671,5514,t,""
2026-04-21 11:25:12.141803+00,claude-haiku,normalize_listings.py,canonical_extract,4759,515,0,5274,0.007334,5656,t,""
2026-04-21 11:25:19.184638+00,claude-haiku,normalize_listings.py,canonical_extract,4819,541,0,5360,0.007524,5919,t,""
2026-04-21 11:25:26.00585+00,claude-haiku,normalize_listings.py,canonical_extract,4610,527,0,5137,0.007245,5715,t,""
2026-04-21 11:25:31.519908+00,claude-haiku,normalize_listings.py,canonical_extract,4543,406,0,4949,0.006573,4423,t,""
2026-04-21 11:25:38.290398+00,claude-haiku,normalize_listings.py,canonical_extract,4730,517,0,5247,0.007315,5651,t,""
2026-04-21 11:25:45.348991+00,claude-haiku,normalize_listings.py,canonical_extract,4741,516,0,5257,0.007321,5956,t,""
2026-04-21 11:25:51.010055+00,claude-haiku,normalize_listings.py,canonical_extract,4772,415,0,5187,0.006847,4566,t,""
2026-04-21 11:25:57.902891+00,claude-haiku,normalize_listings.py,canonical_extract,4836,518,0,5354,0.007426,5802,t,""
2026-04-21 11:26:04.687859+00,claude-haiku,normalize_listings.py,canonical_extract,4593,519,0,5112,0.007188,5687,t,""
2026-04-21 11:26:09.772993+00,claude-haiku,normalize_listings.py,canonical_extract,4350,380,0,4730,0.006250,3962,t,""
2026-04-21 11:26:16.656024+00,claude-haiku,normalize_listings.py,canonical_extract,4725,531,0,5256,0.007380,5789,t,""
2026-04-21 11:26:23.470902+00,claude-haiku,normalize_listings.py,canonical_extract,4680,513,0,5193,0.007245,5726,t,""
2026-04-21 11:26:30.458755+00,claude-haiku,normalize_listings.py,canonical_extract,4962,521,0,5483,0.007567,5885,t,""
2026-04-21 11:26:37.881766+00,claude-haiku,normalize_listings.py,canonical_extract,4715,535,0,5250,0.007390,6328,t,""
2026-04-21 11:26:45.013134+00,claude-haiku,normalize_listings.py,canonical_extract,4610,523,0,5133,0.007225,6046,t,""
2026-04-21 11:26:51.421633+00,claude-haiku,normalize_listings.py,canonical_extract,4848,495,0,5343,0.007323,5325,t,""
2026-04-21 11:26:58.331726+00,claude-haiku,normalize_listings.py,canonical_extract,4762,523,0,5285,0.007377,5807,t,""
2026-04-21 11:27:03.559829+00,claude-haiku,normalize_listings.py,canonical_extract,4573,361,0,4934,0.006378,4132,t,""
2026-04-21 11:27:09.967354+00,claude-haiku,normalize_listings.py,canonical_extract,4865,528,0,5393,0.007505,5319,t,""
2026-04-21 11:27:16.63594+00,claude-haiku,normalize_listings.py,canonical_extract,4710,517,0,5227,0.007295,5570,t,""
2026-04-21 11:27:23.813229+00,claude-haiku,normalize_listings.py,canonical_extract,4241,528,0,4769,0.006881,6084,t,""
2026-04-21 11:27:30.430521+00,claude-haiku,normalize_listings.py,canonical_extract,4237,518,0,4755,0.006827,5516,t,""
2026-04-21 11:27:38.101733+00,claude-haiku,normalize_listings.py,canonical_extract,4974,529,0,5503,0.007619,6565,t,""
2026-04-21 11:27:44.890671+00,claude-haiku,normalize_listings.py,canonical_extract,4701,523,0,5224,0.007316,5676,t,""
2026-04-21 11:27:51.665854+00,claude-haiku,normalize_listings.py,canonical_extract,4733,508,0,5241,0.007273,5674,t,""
2026-04-21 11:27:57.452269+00,claude-haiku,normalize_listings.py,canonical_extract,4336,505,0,4841,0.006861,4680,t,""
2026-04-21 11:28:04.020397+00,claude-haiku,normalize_listings.py,canonical_extract,4708,510,0,5218,0.007258,5479,t,""
2026-04-21 11:28:11.658088+00,claude-haiku,normalize_listings.py,canonical_extract,4769,520,0,5289,0.007369,6530,t,""
2026-04-21 11:28:18.08719+00,claude-haiku,normalize_listings.py,canonical_extract,4699,466,0,5165,0.007029,5323,t,""
2026-04-21 11:28:26.748122+00,claude-haiku,normalize_listings.py,canonical_extract,4666,515,0,5181,0.007241,7551,t,""
2026-04-21 11:28:33.56945+00,claude-haiku,normalize_listings.py,canonical_extract,4769,523,0,5292,0.007384,5723,t,""
2026-04-21 11:28:41.043057+00,claude-haiku,normalize_listings.py,canonical_extract,4883,612,0,5495,0.007943,6361,t,""
2026-04-21 11:28:47.785138+00,claude-haiku,normalize_listings.py,canonical_extract,4778,524,0,5302,0.007398,5632,t,""
2026-04-21 11:28:54.558054+00,claude-haiku,normalize_listings.py,canonical_extract,4663,510,0,5173,0.007213,5674,t,""
2026-04-21 11:29:01.330813+00,claude-haiku,normalize_listings.py,canonical_extract,4763,516,0,5279,0.007343,5683,t,""
2026-04-21 11:29:07.663973+00,claude-haiku,normalize_listings.py,canonical_extract,4613,469,0,5082,0.006958,5244,t,""
2026-04-21 11:29:14.245455+00,claude-haiku,normalize_listings.py,canonical_extract,4618,526,0,5144,0.007248,5490,t,""
2026-04-21 11:29:21.29113+00,claude-haiku,normalize_listings.py,canonical_extract,4818,508,0,5326,0.007358,5948,t,""
2026-04-21 11:29:28.3627+00,claude-haiku,normalize_listings.py,canonical_extract,4749,518,0,5267,0.007339,5967,t,""
2026-04-21 11:29:35.12625+00,claude-haiku,normalize_listings.py,canonical_extract,4780,529,0,5309,0.007425,5669,t,""
2026-04-21 11:29:42.00534+00,claude-haiku,normalize_listings.py,canonical_extract,4792,524,0,5316,0.007412,5767,t,""
2026-04-21 12:03:48.314033+00,claude-haiku,normalize_listings.py,canonical_extract,5147,530,0,5677,0.007797,5245,t,""
2026-04-21 12:03:54.423459+00,claude-haiku,normalize_listings.py,canonical_extract,5147,530,0,5677,0.007797,5243,t,""
2026-04-21 15:36:32.270659+00,claude-haiku,normalize_listings.py,canonical_extract,2526,512,0,3038,0.005086,4522,t,""
2026-04-21 15:36:36.710631+00,claude-haiku,normalize_listings.py,canonical_extract,2409,513,0,2922,0.004974,3358,t,""
2026-04-21 15:36:41.372903+00,claude-haiku,normalize_listings.py,canonical_extract,2513,525,0,3038,0.005138,3598,t,""
2026-04-21 15:36:45.880312+00,claude-haiku,normalize_listings.py,canonical_extract,2499,513,0,3012,0.005064,3412,t,""
2026-04-21 15:36:50.850701+00,claude-haiku,normalize_listings.py,canonical_extract,2692,532,0,3224,0.005352,3898,t,""
2026-04-21 15:36:54.997605+00,claude-haiku,normalize_listings.py,canonical_extract,2356,514,0,2870,0.004926,3077,t,""
2026-04-21 15:36:59.757925+00,claude-haiku,normalize_listings.py,canonical_extract,2603,518,0,3121,0.005193,3678,t,""
2026-04-21 15:37:04.27049+00,claude-haiku,normalize_listings.py,canonical_extract,2554,527,0,3081,0.005189,3418,t,""
2026-04-21 15:37:09.116187+00,claude-haiku,normalize_listings.py,canonical_extract,2572,518,0,3090,0.005162,3758,t,""
2026-04-21 15:37:13.649649+00,claude-haiku,normalize_listings.py,canonical_extract,2413,507,0,2920,0.004948,3445,t,""
2026-04-21 15:37:18.019784+00,claude-haiku,normalize_listings.py,canonical_extract,2405,516,0,2921,0.004985,3291,t,""
2026-04-21 15:37:22.466993+00,claude-haiku,normalize_listings.py,canonical_extract,2584,520,0,3104,0.005184,3371,t,""
2026-04-21 15:37:27.863223+00,claude-haiku,normalize_listings.py,canonical_extract,2566,547,0,3113,0.005301,4309,t,""
2026-04-21 15:37:32.753186+00,claude-haiku,normalize_listings.py,canonical_extract,2699,542,0,3241,0.005409,3823,t,""
2026-04-21 15:37:37.188302+00,claude-haiku,normalize_listings.py,canonical_extract,2643,518,0,3161,0.005233,3354,t,""
2026-04-21 15:37:41.421065+00,claude-haiku,normalize_listings.py,canonical_extract,2338,521,0,2859,0.004943,3158,t,""
2026-04-21 15:37:45.811981+00,claude-haiku,normalize_listings.py,canonical_extract,2539,535,0,3074,0.005214,3314,t,""
2026-04-21 15:37:50.100402+00,claude-haiku,normalize_listings.py,canonical_extract,2493,536,0,3029,0.005173,3221,t,""
2026-04-21 15:37:55.909267+00,claude-haiku,normalize_listings.py,canonical_extract,2545,534,0,3079,0.005215,4722,t,""
2026-04-21 15:38:00.506835+00,claude-haiku,normalize_listings.py,canonical_extract,2556,532,0,3088,0.005216,3515,t,""
2026-04-21 15:38:06.148038+00,claude-haiku,normalize_listings.py,canonical_extract,2920,522,0,3442,0.005530,4562,t,""
2026-04-21 15:38:10.823493+00,claude-haiku,normalize_listings.py,canonical_extract,2581,518,0,3099,0.005171,3588,t,""
2026-04-21 15:38:15.139972+00,claude-haiku,normalize_listings.py,canonical_extract,2618,521,0,3139,0.005223,3242,t,""
2026-04-21 15:38:21.107541+00,claude-haiku,normalize_listings.py,canonical_extract,2611,538,0,3149,0.005301,4880,t,""
2026-04-21 15:38:25.292735+00,claude-haiku,normalize_listings.py,canonical_extract,2342,516,0,2858,0.004922,3108,t,""
2026-04-21 15:38:29.610589+00,claude-haiku,normalize_listings.py,canonical_extract,2548,524,0,3072,0.005168,3252,t,""
2026-04-21 15:38:33.994838+00,claude-haiku,normalize_listings.py,canonical_extract,2530,537,0,3067,0.005215,3313,t,""
2026-04-21 15:38:38.534418+00,claude-haiku,normalize_listings.py,canonical_extract,2483,518,0,3001,0.005073,3424,t,""
2026-04-21 15:38:42.948699+00,claude-haiku,normalize_listings.py,canonical_extract,2565,528,0,3093,0.005205,3340,t,""
2026-04-21 15:38:47.579721+00,claude-haiku,normalize_listings.py,canonical_extract,2347,540,0,2887,0.005047,3556,t,""
2026-04-21 15:38:52.166147+00,claude-haiku,normalize_listings.py,canonical_extract,2519,522,0,3041,0.005129,3488,t,""
2026-04-21 15:38:58.036198+00,claude-haiku,normalize_listings.py,canonical_extract,2599,545,0,3144,0.005324,4759,t,""
2026-04-21 15:39:03.679872+00,claude-haiku,normalize_listings.py,canonical_extract,2544,535,0,3079,0.005219,4569,t,""
2026-04-21 15:39:08.066473+00,claude-haiku,normalize_listings.py,canonical_extract,2533,527,0,3060,0.005168,3313,t,""
2026-04-21 15:39:13.853587+00,claude-haiku,normalize_listings.py,canonical_extract,2848,529,0,3377,0.005493,4712,t,""
2026-04-21 15:39:18.215167+00,claude-haiku,normalize_listings.py,canonical_extract,2623,512,0,3135,0.005183,3264,t,""
2026-04-21 15:39:22.841019+00,claude-haiku,normalize_listings.py,canonical_extract,2598,521,0,3119,0.005203,3542,t,""
2026-04-21 15:39:27.281418+00,claude-haiku,normalize_listings.py,canonical_extract,2564,529,0,3093,0.005209,3358,t,""
2026-04-21 15:39:31.7751+00,claude-haiku,normalize_listings.py,canonical_extract,2551,536,0,3087,0.005231,3415,t,""
2026-04-21 15:39:37.609589+00,claude-haiku,normalize_listings.py,canonical_extract,2516,530,0,3046,0.005166,4736,t,""
2026-04-21 15:39:42.047261+00,claude-haiku,normalize_listings.py,canonical_extract,2582,531,0,3113,0.005237,3358,t,""
2026-04-21 15:39:46.681228+00,claude-haiku,normalize_listings.py,canonical_extract,2495,531,0,3026,0.005150,3556,t,""
2026-04-21 15:39:50.931969+00,claude-haiku,normalize_listings.py,canonical_extract,2479,505,0,2984,0.005004,3171,t,""
